자치구,교육지원청,학교급,학교명,학교_주소,위도,경도,대표_전화번호,홈페이지_URL,학교_학생수,학교_교원1인당학생수,교육복지우선지원여부_UI,위클래스_있음,전문상담교사_수,보건교사_수,진로상담실_있음,방과후교과프로그램수,방과후특기적성프로그램수
강남구,강남서초교육지원청,고등학교,영동고등학교,서울특별시 강남구 선릉로 742(청담동. 영동고등학교),37.5213890143821,127.043739258782,02  -542 -5071,http://yd.sen.hs.kr,792,11.3,미해당,없음,0,1,있음,8.0,0.0
용산구,중부교육지원청,고등학교,오산고등학교,서울특별시 용산구 보광로7길 17(보광동),37.5235805097988,127.000887240982,02  -799 -9603,http://osan.sen.hs.kr,404,8.8,미해당,있음,1,1,있음,17.0,0.0
노원구,북부교육지원청,고등학교,청원고등학교,서울특별시 노원구 한글비석로 506. 청원고등학교 (상계동),37.6652515464657,127.062532889006,02  -3399-7711,http://cheongwon.sen.hs.kr,1027,11.4,해당,있음,1,2,있음,36.0,5.0
성북구,성북강북교육지원청,고등학교,홍익대학교사범대학부속고등학교,서울특별시 성북구 성북로14가길 23(성북동.홍익대학교부속중고등학교),37.5936666161184,127.002804963597,02  -743 -4582,https://hongik.sen.hs.kr/,244,6.6,미해당,있음,1,1,있음,16.0,1.0
금천구,남부교육지원청,고등학교,동일여자고등학교,서울특별시 금천구 탑골로10길 45(시흥동. 동일여자고등학교),37.4519206711218,126.915824008297,070 -7703-8058,https://dongilg.sen.hs.kr,610,9.7,미해당,있음,0,1,있음,17.0,0.0
강서구,강서양천교육지원청,고등학교,명덕여자고등학교,서울특별시 강서구 강서로47길 34-10(내발산동),37.5538694849081,126.8339773378,02  -2664-8814,http://mdgh.sen.hs.kr,965,11.9,미해당,있음,1,1,있음,17.0,2.0
광진구,성동광진교육지원청,고등학교,동국대학교사범대학부속가람고등학교,서울특별시 광진구 광나루로36길 47(구의동),37.5419210650592,127.086977917618,02  -2049-1514,http://garam.sen.hs.kr,656,10.4,미해당,있음,1,1,있음,5.0,3.0
성북구,성북강북교육지원청,고등학교,성신여자고등학교,서울특별시 성북구 동소문로26가길 80(돈암동),37.5942896306119,127.022407171613,02  -6930-9113,https://sungshin.sen.hs.kr,506,9.4,미해당,있음,1,1,있음,4.0,2.0
강남구,강남서초교육지원청,고등학교,숙명여자고등학교,서울특별시 강남구 남부순환로 2807. 숙명여자고등학교 (도곡동),37.4914753613052,127.052612582715,02  -3462-5011,http://www.sookmyung.hs.kr,1242,13.8,미해당,있음,0,2,있음,4.0,1.0
양천구,강서양천교육지원청,고등학교,목동고등학교,서울특별시 양천구 목동동로2길 68. 목동고등학교 (신정동),37.5092159752312,126.86019842592,02  -2652-1701,https://mokdong.sen.hs.kr/,992,11.5,미해당,있음,1,1,있음,0.0,0.0
중구,중부교육지원청,고등학교,이화여자고등학교,서울특별시 중구 정동길. 26 (정동),37.5661766361549,126.971324436617,02  -752 -3353,http://www.ewha.hs.kr,1198,14.3,미해당,있음,1,1,있음,13.0,9.0
서대문구,서부교육지원청,고등학교,중앙여자고등학교,서울특별시 서대문구 북아현로11가길 7(북아현동),37.5631767195176,126.954059321222,070 -5175-4612,http://jungang-girls.sen.hs.kr,516,11.7,미해당,있음,1,1,있음,13.0,0.0
양천구,강서양천교육지원청,고등학교,진명여자고등학교,서울특별시 양천구 목동로 170진명여자고등학교 (목동),37.5240834137562,126.865465205432,02  -2643-1711,https://jm.sen.hs.kr,1301,13.4,미해당,있음,1,2,있음,5.0,1.0
강남구,강남서초교육지원청,고등학교,풍문고등학교,서울특별시 강남구 자곡로 152(자곡동),37.4713361652893,127.09996343408,02  -3451-8901,http://poongmoon.hs.kr,938,12.5,미해당,있음,1,1,있음,4.0,4.0
구로구,남부교육지원청,고등학교,세종과학고등학교,서울특별시 구로구 오리로21길 79(궁동),37.4975693967975,126.827351739435,02  -2060-4133,http://sjsh.sen.hs.kr,431,5.4,미해당,있음,1,1,있음,17.0,0.0
구로구,남부교육지원청,고등학교,서울공연예술고등학교,서울특별시 구로구 오리로22나길 16-26. 서울공연예술고등학교 (궁동),37.4999306587647,126.832608691425,02  -3281-9766,http://sopa.hs.kr,727,16.5,미해당,없음,0,1,있음,0.0,550.0
도봉구,북부교육지원청,고등학교,서울외국어고등학교,서울특별시 도봉구 덕릉로66길 22(창동),37.6457807932104,127.0515086969,070 -1670-1005,http://sfl.sen.hs.kr,653,11.5,미해당,있음,1,1,있음,14.0,0.0
강남구,강남서초교육지원청,고등학교,단국대학교부속소프트웨어고등학교,서울특별시 강남구 도곡로64길 21(대치동 1013),37.4956174948977,127.057768228297,02  -2116-0105,http://dankook.sen.hs.kr,292,7.3,미해당,없음,0,1,있음,18.0,0.0
구로구,남부교육지원청,고등학교,덕일전자공업고등학교,서울특별시 구로구 서해안로21길 5-12(오류동),37.4905365201163,126.837134461147,02  -2613-2762,https://di.sen.hs.kr,128,4.6,미해당,없음,0,1,있음,4.0,7.0
관악구,동작관악교육지원청,고등학교,미림마이스터고등학교,서울특별시 관악구 호암로 546미림마이스터고등학교,37.4661018035835,126.931927855676,02  -872 -4071,https://www.e-mirim.hs.kr,282,6.3,미해당,없음,0,1,있음,33.0,0.0
종로구,중부교육지원청,고등학교,경기상업고등학교,서울특별시 종로구 자하문로 136(청운동),37.5892585316989,126.970057092906,02  -737 -6490,http://ggc.sen.hs.kr,415,6.8,미해당,있음,1,1,있음,8.0,0.0
용산구,중부교육지원청,고등학교,선린인터넷고등학교,서울특별시 용산구 원효로97길 33-4(청파동3가),37.5427676844581,126.966079429641,02  -713 -6211,http://sunrint.sen.hs.kr,590,8.0,해당,있음,0,1,있음,5.0,2.0
강동구,강동송파교육지원청,고등학교,서울컨벤션고등학교,서울특별시 강동구 동남로 964. 서울컨벤션고등학교 (고덕동),37.5592845614915,127.158215928554,02  -3427-7400,http://seoul-chs.sen.hs.kr,536,8.0,해당,있음,0,1,있음,8.0,4.0
강서구,강서양천교육지원청,고등학교,경복비즈니스고등학교,서울특별시 강서구 화곡로 379(등촌동131),37.5580972589988,126.852670273321,070 -7790-0996,http://www.kbb.hs.kr,324,6.6,해당,있음,1,1,있음,11.0,1.0
구로구,남부교육지원청,고등학교,서서울생활과학고등학교,서울특별시 구로구 오리로 1355-10. 서서울생활과학고등학교 (궁동),37.5038291911751,126.828259957002,02  -2613-5272,http://ssls.hs.kr,444,7.0,해당,있음,0,1,있음,16.0,2.0
서초구,강남서초교육지원청,중학교,서초문화예술정보학교,서울특별시 서초구 남부순환로347길 69(서초동),37.4880664721147,127.029976532348,02  -3488-5200,http://seocho.sen.sc.kr,0,0.0,미해당,있음,1,1,있음,1.0,4.0
구로구,남부교육지원청,중학교,지구촌학교,서울특별시 구로구 오리로 1189(오류동),37.4888597347494,126.835176855592,02  -6910-1072,https://globalsarang.sen.sc.kr,273,8.3,미해당,있음,0,1,있음,1.0,4.0
중랑구,동부교육지원청,중학교,중화중학교,서울특별시 중랑구 용마산로 364(면목동.중화중학교),37.584503792183,127.094560803284,02  -439 -5811,http://junghwa.sen.ms.kr,453,10.8,해당,있음,2,1,있음,5.0,13.0
동대문구,동부교육지원청,중학교,동대문중학교,서울특별시 동대문구 사가정로 59. 동대문중학교 (전농동),37.5745220668493,127.051994343436,02  -3407-4231,http://dongdaemun.sen.ms.kr,602,12.0,해당,있음,1,1,있음,1.0,2.0
동대문구,동부교육지원청,중학교,경희중학교,서울특별시 동대문구 경희대로 26. 경희중학교 (회기동),37.5939491407769,127.054890960564,02  -966 -6402,http://kyunghee.sen.ms.kr,481,12.0,해당,있음,0,1,있음,2.0,3.0
마포구,서부교육지원청,중학교,성사중학교,서울특별시 마포구 모래내로9길 16.성사중학교(성산동),37.5680910963856,126.912682985472,02  -373 -8002,http://sungsa.sen.ms.kr,292,10.1,해당,있음,0,1,있음,2.0,7.0
마포구,서부교육지원청,중학교,성서중학교,서울특별시 마포구 성산로4길 42(성산동),37.5627873046831,126.907952181324,02  -3140-7100,http://sungseo.sen.ms.kr,385,10.1,해당,있음,2,1,있음,1.0,2.0
은평구,서부교육지원청,중학교,연천중학교,서울특별시 은평구 연서로41길 30(불광동),37.6275452130621,126.925819848355,02  -354 -0514,http://yonchon.sen.ms.kr,296,9.5,해당,있음,1,1,있음,0.0,6.0
서대문구,서부교육지원청,중학교,정원여자중학교,서울특별시 서대문구 연희로37안길 51. 정원여자중학교 (홍은동),37.585375236102,126.933430493203,02  -394 -6301,http://www.jungwon.ms.kr,313,8.9,해당,있음,1,1,있음,0.0,5.0
금천구,남부교육지원청,중학교,가산중학교,서울특별시 금천구 시흥대로115길 48(독산동),37.468777055274,126.894474890365,02  -804 -1777,https://gasan.sen.ms.kr,472,12.4,해당,있음,0,1,있음,0.0,4.0
구로구,남부교육지원청,중학교,개봉중학교,서울특별시 구로구 고척로21나길 68(개봉동),37.5035293156194,126.842399758595,02  -3660-2400,http://gaebong.sen.ms.kr,398,11.1,해당,있음,0,1,있음,1.0,7.0
영등포구,남부교육지원청,중학교,영원중학교,서울특별시 영등포구 영등포로62길 31(영등포동.영원중학교),37.5149741902707,126.913646864883,02  -843 -2028,http://youngwon.sen.ms.kr,491,12.0,해당,있음,1,2,있음,4.0,8.0
노원구,북부교육지원청,중학교,불암중학교,서울특별시 노원구 한글비석로5길 45. 불암중학교 (하계동),37.6454697408382,127.073217164139,02  -975 -4047,https://bulam.sen.ms.kr,975,14.8,해당,있음,0,1,있음,0.0,1.0
노원구,북부교육지원청,중학교,상계중학교,서울특별시 노원구 노원로 398(상계동. 상계중학교),37.6526541000987,127.068552458297,02  -936 -6450,http://sanggye.sen.ms.kr,414,10.6,해당,있음,0,1,있음,0.0,1.0
종로구,중부교육지원청,중학교,청운중학교,서울특별시 종로구 창의문로 51(청운동),37.5891709420972,126.971088602259,02  -737 -0582,https://cheongun.sen.ms.kr,344,10.4,미해당,있음,1,1,있음,1.0,6.0
종로구,중부교육지원청,중학교,중앙중학교,서울특별시 종로구 창덕궁길 164 중앙중학교(계동),37.5837882231459,126.987472622092,02  -742 -1325,https://choongang.sen.ms.kr,282,10.8,해당,있음,1,1,있음,3.0,5.0
중구,중부교육지원청,중학교,한양중학교,서울특별시 중구 을지로 299(신당동),37.5658716036039,127.011443307588,070 -4831-3987,http://hanyang.sen.ms.kr,161,6.7,해당,있음,0,1,있음,3.0,6.0
중구,중부교육지원청,중학교,환일중학교,서울특별시 중구 환일길 47(만리동2가),37.5537559309443,126.962588449936,02  -390 -7205,http://www.hwanil.ms.kr,163,6.5,해당,있음,0,2,있음,11.0,8.0
송파구,강동송파교육지원청,중학교,가락중학교,서울특별시 송파구 송이로 45(송파동.가락중학교),37.5023397085349,127.11897125744,02  -2143-3100,http://karak.sen.ms.kr,460,12.4,해당,있음,1,1,있음,0.0,7.0
강동구,강동송파교육지원청,중학교,강일중학교,서울특별시 강동구 고덕로27길 12(암사동414-17),37.5553453453104,127.138008577115,02  -441 -4651,http://kangil.sen.ms.kr,724,13.7,해당,있음,1,2,있음,1.0,5.0
강동구,강동송파교육지원청,중학교,고덕중학교,서울특별시 강동구 동남로82길 94(고덕동),37.5603584289834,127.161761886139,02  -2045-6000,http://godeok.sen.ms.kr,1486,16.0,해당,있음,1,2,있음,1.0,3.0
송파구,강동송파교육지원청,중학교,오주중학교,서울특별시 송파구 동남로 281(오금동. 오주중학교),37.5014842537875,127.136506477956,02  -3434-7500,http://oju.sen.ms.kr,453,11.3,해당,있음,1,1,있음,0.0,0.0
강서구,강서양천교육지원청,중학교,경서중학교,서울특별시 강서구 양천로59길 31(가양동),37.5612418553699,126.857763950485,02  -2668-0304,http://gyeongseo.sen.ms.kr,58,3.2,해당,있음,1,2,있음,2.0,5.0
강서구,강서양천교육지원청,중학교,백석중학교,서울특별시 강서구 등촌로51나길 35(등촌동.백석중학교),37.5482909098797,126.858953909893,02  -2644-2886,http://baekseok.sen.ms.kr,546,11.1,해당,있음,0,1,있음,1.0,4.0
강서구,강서양천교육지원청,중학교,성재중학교,서울특별시 강서구 허준로 36(가양동.성재중학교),37.569502050399,126.845404381505,02  -2658-9853,http://sungjae.sen.ms.kr,371,10.0,해당,있음,0,1,있음,1.0,3.0
양천구,강서양천교육지원청,중학교,신목중학교,서울특별시 양천구 목동중앙로 88(목동),37.5370239898936,126.873072488599,02  -2648-2142,http://shinmok.sen.ms.kr,1352,14.4,해당,있음,1,2,있음,2.0,8.0
양천구,강서양천교육지원청,중학교,금옥중학교,서울특별시 양천구 신정로 213. 금옥중학교 (신정동),37.5109653172242,126.843971681779,02  -2696-1202,http://geumok.sen.ms.kr,845,13.4,해당,있음,0,1,있음,0.0,9.0
양천구,강서양천교육지원청,중학교,목운중학교,서울특별시 양천구 목동동로 235(목동.목운초.중학교),37.527009517428,126.873044206364,02  -2651-4060,http://mogun.sen.ms.kr,1396,14.5,미해당,있음,1,2,있음,0.0,10.0
강서구,강서양천교육지원청,중학교,마곡중학교,서울특별시 강서구 마곡중앙5로 58(마곡동) 마곡중학교,37.5680344018763,126.821325984502,02  -2666-8502,http://magok.sen.ms.kr,630,10.7,해당,있음,2,1,있음,0.0,4.0
강서구,강서양천교육지원청,중학교,화곡중학교,서울특별시 강서구 강서로45길 70(내발산동.화곡중학교),37.5484125649861,126.832679697779,070 -8644-6444,http://www.hwagok.sen.ms.kr,544,16.5,해당,있음,0,1,있음,1.0,1.0
서초구,강남서초교육지원청,중학교,서초중학교,서울특별시 서초구 반포대로13길 48(서초동.서초중학교),37.4854679830791,127.009230848074,02  -6401-4824,http://seocho.sen.ms.kr,617,10.6,해당,있음,1,1,있음,2.0,3.0
서초구,강남서초교육지원청,중학교,신동중학교,서울특별시 서초구 나루터로 27. 신동중학교 (잠원동.신동중학교),37.5169158985011,127.012915373961,02  -594 -6456,http://shindong.sen.ms.kr,864,15.4,해당,있음,1,1,있음,1.0,6.0
서초구,강남서초교육지원청,중학교,영동중학교,서울특별시 서초구 성촌길 14(우면동.영동중학교),37.465986287158,127.025140749981,02  -3474-7386,http://youngdong.sen.ms.kr,1036,13.0,해당,있음,1,2,있음,2.0,5.0
동작구,동작관악교육지원청,중학교,남성중학교,서울특별시 동작구 남부순환로269길 166(사당동.남성중학교),37.4790082237647,126.97241407945,02  -520 -7517,http://namsung.sen.ms.kr,288,8.5,해당,있음,2,2,있음,0.0,3.0
관악구,동작관악교육지원청,중학교,신관중학교,서울특별시 관악구 신림로48길 17-16. (신림동 신관중학교),37.4802012453571,126.934452241482,02  -885 -6893,http://shingwan.sen.ms.kr,230,7.4,해당,있음,0,1,있음,1.0,3.0
관악구,동작관악교육지원청,중학교,삼성중학교,서울특별시 관악구 신림로3가길 39-24(신림동.삼성중학교),37.4676058987272,126.942513213832,02  -871 -6243,http://samsung.sen.ms.kr,225,8.7,해당,있음,1,1,있음,2.0,3.0
관악구,동작관악교육지원청,중학교,성보중학교,서울특별시 관악구 남부순환로156길 39. 성보중학교 (신림동.성보중학교),37.4807283676946,126.920957326353,02  -818 -9706,http://sungbo.sen.ms.kr,354,10.4,해당,있음,1,1,있음,2.0,5.0
성동구,성동광진교육지원청,중학교,행당중학교,서울특별시 성동구 왕십리로 189(행당동),37.5545540364985,127.041963387397,02  -2292-2721,http://haengdang.sen.ms.kr,213,7.9,해당,있음,2,1,있음,0.0,4.0
